goods_code_6,Description_6,indent,CODE_2,CODE_4,CODE_6,CODE_8,CODE_10,CODE_14
3920790000 80,Of other cellulose derivatives,"- - ",39,20,79,00,00,80
7218910000 10,Other,"- ",72,18,91,00,00,10
7218910000 80,Of rectangular (other than square) cross-section,"- - ",72,18,91,00,00,80
7218990000 80,Other,"- - ",72,18,99,00,00,80
7219110000 10,"Not further worked than hot-rolled, in coils","- ",72,19,11,00,00,10
7219110000 80,Of a thickness exceeding 10|mm,"- - ",72,19,11,00,00,80
7219120000 80,"Of a thickness of 4,75|mm or more but not exceeding 10|mm","- - ",72,19,12,00,00,80
7219130000 80,"Of a thickness of 3|mm or more but less than 4,75|mm","- - ",72,19,13,00,00,80
7219140000 80,Of a thickness of less than 3|mm,"- - ",72,19,14,00,00,80
7219210000 10,"Not further worked than hot-rolled, not in coils","- ",72,19,21,00,00,10
7219210000 80,Of a thickness exceeding 10|mm,"- - ",72,19,21,00,00,80
7219220000 80,"Of a thickness of 4,75|mm or more but not exceeding 10|mm","- - ",72,19,22,00,00,80
7219230000 80,"Of a thickness of 3|mm or more but less than 4,75|mm","- - ",72,19,23,00,00,80
7219240000 80,Of a thickness of less than 3|mm,"- - ",72,19,24,00,00,80
7219310000 10,Not further worked than cold-rolled (cold-reduced),"- ",72,19,31,00,00,10
7219310000 80,"Of a thickness of 4,75|mm or more","- - ",72,19,31,00,00,80
7219320000 80,"Of a thickness of 3|mm or more but less than 4,75|mm","- - ",72,19,32,00,00,80
7219330000 80,Of a thickness exceeding 1|mm but less than 3|mm,"- - ",72,19,33,00,00,80
7219340000 80,"Of a thickness of 0,5|mm or more but not exceeding 1|mm","- - ",72,19,34,00,00,80
7219350000 80,"Of a thickness of less than 0,5|mm","- - ",72,19,35,00,00,80
7219900000 80,Other,"- ",72,19,90,00,00,80
7220110000 10,Not further worked than hot-rolled,"- ",72,20,11,00,00,10
7220110000 80,"Of a thickness of 4,75|mm or more","- - ",72,20,11,00,00,80
7220120000 80,"Of a thickness of less than 4,75|mm","- - ",72,20,12,00,00,80
7220200000 80,Not further worked than cold-rolled (cold-reduced),"- ",72,20,20,00,00,80
7220900000 80,Other,"- ",72,20,90,00,00,80
7222110000 10,"Bars and rods, not further worked than hot-rolled, hot-drawn or extruded","- ",72,22,11,00,00,10
7222110000 80,Of circular cross-section,"- - ",72,22,11,00,00,80
7222190000 80,Other,"- - ",72,22,19,00,00,80
7222200000 80,"Bars and rods, not further worked than cold-formed or cold-finished","- ",72,22,20,00,00,80
7222300000 80,Other bars and rods,"- ",72,22,30,00,00,80
7222400000 80,"Angles, shapes and sections","- ",72,22,40,00,00,80
7224100000 80,Ingots and other primary forms,"- ",72,24,10,00,00,80
7224900000 80,Other,"- ",72,24,90,00,00,80
7225110000 10,Of silicon-electrical steel,"- ",72,25,11,00,00,10
7225110000 80,Grain-oriented,"- - ",72,25,11,00,00,80
7225190000 80,Other,"- - ",72,25,19,00,00,80
7225300000 80,"Other, not further worked than hot-rolled, in coils","- ",72,25,30,00,00,80
7225400000 80,"Other, not further worked than hot-rolled, not in coils","- ",72,25,40,00,00,80
7225500000 80,"Other, not further worked than cold-rolled (cold-reduced)","- ",72,25,50,00,00,80
7225910000 10,Other,"- ",72,25,91,00,00,10
7225910000 80,Electrolytically plated or coated with zinc,"- - ",72,25,91,00,00,80
7225920000 80,Otherwise plated or coated with zinc,"- - ",72,25,92,00,00,80
7225990000 80,Other,"- - ",72,25,99,00,00,80
7226110000 10,Of silicon-electrical steel,"- ",72,26,11,00,00,10
7226110000 80,Grain-oriented,"- - ",72,26,11,00,00,80
7226190000 80,Other,"- - ",72,26,19,00,00,80
7226200000 80,Of high-speed steel,"- ",72,26,20,00,00,80
7226910000 10,Other,"- ",72,26,91,00,00,10
7226910000 80,Not further worked than hot-rolled,"- - ",72,26,91,00,00,80
7226920000 80,Not further worked than cold-rolled (cold-reduced),"- - ",72,26,92,00,00,80
7226990000 80,Other,"- - ",72,26,99,00,00,80
7227100000 80,Of high-speed steel,"- ",72,27,10,00,00,80
7227200000 80,Of silico-manganese steel,"- ",72,27,20,00,00,80
7227900000 80,Other,"- ",72,27,90,00,00,80
8421910000 10,Parts,"- ",84,21,91,00,00,10
8421910000 80,"Of centrifuges, including centrifugal dryers","- - ",84,21,91,00,00,80
8421990000 80,Other,"- - ",84,21,99,00,00,80
8422110000 10,Dishwashing machines,"- ",84,22,11,00,00,10
8422110000 80,Of the household type,"- - ",84,22,11,00,00,80
8422190000 80,Other,"- - ",84,22,19,00,00,80
8422200000 80,Machinery for cleaning or drying bottles or other containers,"- ",84,22,20,00,00,80
8422300000 80,"Machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; machinery for aerating beverages","- ",84,22,30,00,00,80
8422400000 80,Other packing or wrapping machinery (including heat-shrink wrapping machinery),"- ",84,22,40,00,00,80
8422900000 80,Parts,"- ",84,22,90,00,00,80
8423100000 80,"Personal weighing machines, including baby scales; household scales","- ",84,23,10,00,00,80
8423200000 80,Scales for continuous weighing of goods on conveyors,"- ",84,23,20,00,00,80
8423300000 80,"Constant weight scales and scales for discharging a predetermined weight of material into a bag or container, including hopper scales","- ",84,23,30,00,00,80
8423810000 10,Other weighing machinery,"- ",84,23,81,00,00,10
8423810000 80,Having a maximum weighing capacity not exceeding 30|kg,"- - ",84,23,81,00,00,80
8423820000 80,Having a maximum weighing capacity exceeding 30|kg but not exceeding 5|000|kg,"- - ",84,23,82,00,00,80
8423890000 80,Other,"- - ",84,23,89,00,00,80
8423900000 80,Weighing machine weights of all kinds; parts of weighing machinery,"- ",84,23,90,00,00,80
8424100000 80,"Fire extinguishers, whether or not charged","- ",84,24,10,00,00,80
8424200000 80,Spray guns and similar appliances,"- ",84,24,20,00,00,80
8424300000 80,Steam or sandblasting machines and similar jet projecting machines,"- ",84,24,30,00,00,80
8424410000 10,Agricultural or horticultural sprayers,"- ",84,24,41,00,00,10
8424410000 80,Portable sprayers,"- - ",84,24,41,00,00,80
8424490000 80,Other,"- - ",84,24,49,00,00,80
8424820000 10,Other appliances,"- ",84,24,82,00,00,10
8424820000 80,Agricultural or horticultural,"- - ",84,24,82,00,00,80
8424890000 80,Other,"- - ",84,24,89,00,00,80
8424900000 80,Parts,"- ",84,24,90,00,00,80
8425110000 10,Pulley tackle and hoists other than skip hoists or hoists of a kind used for raising vehicles,"- ",84,25,11,00,00,10
8425110000 80,Powered by electric motor,"- - ",84,25,11,00,00,80
8425190000 80,Other,"- - ",84,25,19,00,00,80
8425310000 10,Winches; capstans,"- ",84,25,31,00,00,10
8425310000 80,Powered by electric motor,"- - ",84,25,31,00,00,80
8425390000 80,Other,"- - ",84,25,39,00,00,80
8425410000 10,Jacks; hoists of a kind used for raising vehicles,"- ",84,25,41,00,00,10
8425410000 80,Built-in jacking systems of a type used in garages,"- - ",84,25,41,00,00,80
8425420000 80,"Other jacks and hoists, hydraulic","- - ",84,25,42,00,00,80
8425490000 80,Other,"- - ",84,25,49,00,00,80
8426110000 10,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes, mobile lifting frames and straddle carriers","- ",84,26,11,00,00,10
8426110000 80,Overhead travelling cranes on fixed support,"- - ",84,26,11,00,00,80
8426120000 80,Mobile lifting frames on tyres and straddle carriers,"- - ",84,26,12,00,00,80
8426190000 80,Other,"- - ",84,26,19,00,00,80
8426200000 80,Tower cranes,"- ",84,26,20,00,00,80
8426300000 80,Portal or pedestal jib cranes,"- ",84,26,30,00,00,80
8426410000 10,"Other machinery, self-propelled","- ",84,26,41,00,00,10
8426410000 80,On tyres,"- - ",84,26,41,00,00,80
8426490000 80,Other,"- - ",84,26,49,00,00,80
8426910000 10,Other machinery,"- ",84,26,91,00,00,10
8426910000 80,Designed for mounting on road vehicles,"- - ",84,26,91,00,00,80
8426990000 80,Other,"- - ",84,26,99,00,00,80
8427100000 80,Self-propelled trucks powered by an electric motor,"- ",84,27,10,00,00,80
8427200000 80,Other self-propelled trucks,"- ",84,27,20,00,00,80
8427900000 80,Other trucks,"- ",84,27,90,00,00,80
8428100000 80,Lifts and skip hoists,"- ",84,28,10,00,00,80
8428200000 80,Pneumatic elevators and conveyors,"- ",84,28,20,00,00,80
8428310000 10,"Other continuous-action elevators and conveyors, for goods or materials","- ",84,28,31,00,00,10
8428310000 80,Specially designed for underground use,"- - ",84,28,31,00,00,80
8428320000 80,"Other, bucket type","- - ",84,28,32,00,00,80
8428330000 80,"Other, belt type","- - ",84,28,33,00,00,80
8428390000 80,Other,"- - ",84,28,39,00,00,80
8428400000 80,Escalators and moving walkways,"- ",84,28,40,00,00,80
8428600000 80,"Teleferics, chairlifts, ski-draglines; traction mechanisms for funiculars","- ",84,28,60,00,00,80
8428900000 80,Other machinery,"- ",84,28,90,00,00,80
8429110000 10,Bulldozers and angledozers,"- ",84,29,11,00,00,10
8429110000 80,Track laying,"- - ",84,29,11,00,00,80
8429190000 80,Other,"- - ",84,29,19,00,00,80
8429200000 80,Graders and levellers,"- ",84,29,20,00,00,80
8429300000 80,Scrapers,"- ",84,29,30,00,00,80
8429400000 80,Tamping machines and roadrollers,"- ",84,29,40,00,00,80
8429510000 10,"Mechanical shovels, excavators and shovel loaders","- ",84,29,51,00,00,10
8429510000 80,Front-end shovel loaders,"- - ",84,29,51,00,00,80
8429520000 80,Machinery with a 360° revolving superstructure,"- - ",84,29,52,00,00,80
8429590000 80,Other,"- - ",84,29,59,00,00,80
8430100000 80,Piledrivers and pile extractors,"- ",84,30,10,00,00,80
8430200000 80,Snowploughs and snowblowers,"- ",84,30,20,00,00,80
8430310000 10,Coal or rock cutters and tunnelling machinery,"- ",84,30,31,00,00,10
8430310000 80,Self-propelled,"- - ",84,30,31,00,00,80
8430390000 80,Other,"- - ",84,30,39,00,00,80
8430410000 10,Other boring or sinking machinery,"- ",84,30,41,00,00,10
8430410000 80,Self-propelled,"- - ",84,30,41,00,00,80
8430490000 80,Other,"- - ",84,30,49,00,00,80
8430500000 80,"Other machinery, self-propelled","- ",84,30,50,00,00,80
8430610000 10,"Other machinery, not self-propelled","- ",84,30,61,00,00,10
8430610000 80,Tamping or compacting machinery,"- - ",84,30,61,00,00,80
8430690000 80,Other,"- - ",84,30,69,00,00,80
8431100000 80,Of machinery of heading|8425,"- ",84,31,10,00,00,80
8431200000 80,Of machinery of heading|8427,"- ",84,31,20,00,00,80
8431310000 10,Of machinery of heading|8428,"- ",84,31,31,00,00,10
8431310000 80,"Of lifts, skip hoists or escalators","- - ",84,31,31,00,00,80
8431390000 80,Other,"- - ",84,31,39,00,00,80
8431410000 10,"Of machinery of heading|8426, 8429|or 8430","- ",84,31,41,00,00,10
8431410000 80,"Buckets, shovels, grabs and grips","- - ",84,31,41,00,00,80
8431420000 80,Bulldozer or angledozer blades,"- - ",84,31,42,00,00,80
8431430000 80,Parts for boring or sinking machinery of subheading|8430|41|or 8430|49,"- - ",84,31,43,00,00,80
8431490000 80,Other,"- - ",84,31,49,00,00,80
8432100000 80,Ploughs,"- ",84,32,10,00,00,80
8432210000 10,"Harrows, scarifiers, cultivators, weeders and hoes","- ",84,32,21,00,00,10
8432210000 80,Disc harrows,"- - ",84,32,21,00,00,80
8432290000 80,Other,"- - ",84,32,29,00,00,80
8432310000 10,"Seeders, planters and transplanters","- ",84,32,31,00,00,10
8432310000 80,"No-till direct seeders, planters and transplanters","- - ",84,32,31,00,00,80
8432390000 80,Other,"- - ",84,32,39,00,00,80
8432410000 10,Manure spreaders and fertiliser distributors,"- ",84,32,41,00,00,10
8432410000 80,Manure spreaders,"- - ",84,32,41,00,00,80
8432420000 80,Fertiliser distributors,"- - ",84,32,42,00,00,80
8432800000 80,Other machinery,"- ",84,32,80,00,00,80
8432900000 80,Parts,"- ",84,32,90,00,00,80
8433110000 10,"Mowers for lawns, parks or sports grounds","- ",84,33,11,00,00,10
8433110000 80,"Powered, with the cutting device rotating in a horizontal plane","- - ",84,33,11,00,00,80
8433190000 80,Other,"- - ",84,33,19,00,00,80
8433200000 80,"Other mowers, including cutter bars for tractor mounting","- ",84,33,20,00,00,80
8433300000 80,Other haymaking machinery,"- ",84,33,30,00,00,80
8433400000 80,"Straw or fodder balers, including pick-up balers","- ",84,33,40,00,00,80
8433510000 10,Other harvesting machinery; threshing machinery,"- ",84,33,51,00,00,10
8433510000 80,Combine harvester-threshers,"- - ",84,33,51,00,00,80
8433520000 80,Other threshing machinery,"- - ",84,33,52,00,00,80
8433530000 80,Root or tuber harvesting machines,"- - ",84,33,53,00,00,80
8433590000 80,Other,"- - ",84,33,59,00,00,80
8433600000 80,"Machines for cleaning, sorting or grading eggs, fruit or other agricultural produce","- ",84,33,60,00,00,80
8433900000 80,Parts,"- ",84,33,90,00,00,80
8434100000 80,Milking machines,"- ",84,34,10,00,00,80
8434200000 80,Dairy machinery,"- ",84,34,20,00,00,80
8434900000 80,Parts,"- ",84,34,90,00,00,80
8435100000 80,Machinery,"- ",84,35,10,00,00,80
8435900000 80,Parts,"- ",84,35,90,00,00,80
8436100000 80,Machinery for preparing animal feedingstuffs,"- ",84,36,10,00,00,80
8436210000 10,Poultry-keeping machinery; poultry incubators and brooders,"- ",84,36,21,00,00,10
8436210000 80,Poultry incubators and brooders,"- - ",84,36,21,00,00,80
8436290000 80,Other,"- - ",84,36,29,00,00,80
8436800000 80,Other machinery,"- ",84,36,80,00,00,80
8436910000 10,Parts,"- ",84,36,91,00,00,10
8436910000 80,Of poultry-keeping machinery or poultry incubators and brooders,"- - ",84,36,91,00,00,80
8436990000 80,Other,"- - ",84,36,99,00,00,80
8441200000 80,"Machines for making bags, sacks or envelopes","- ",84,41,20,00,00,80
8437100000 80,"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables","- ",84,37,10,00,00,80
8437800000 80,Other machinery,"- ",84,37,80,00,00,80
8437900000 80,Parts,"- ",84,37,90,00,00,80
8438100000 80,"Bakery machinery and machinery for the manufacture of macaroni, spaghetti or similar products","- ",84,38,10,00,00,80
8438200000 80,"Machinery for the manufacture of confectionery, cocoa or chocolate","- ",84,38,20,00,00,80
8438300000 80,Machinery for sugar manufacture,"- ",84,38,30,00,00,80
8438400000 80,Brewery machinery,"- ",84,38,40,00,00,80
8438500000 80,Machinery for the preparation of meat or poultry,"- ",84,38,50,00,00,80
8438600000 80,"Machinery for the preparation of fruits, nuts or vegetables","- ",84,38,60,00,00,80
8438800000 80,Other machinery,"- ",84,38,80,00,00,80
8438900000 80,Parts,"- ",84,38,90,00,00,80
8439100000 80,Machinery for making pulp of fibrous cellulosic material,"- ",84,39,10,00,00,80
8439200000 80,Machinery for making paper or paperboard,"- ",84,39,20,00,00,80
8439300000 80,Machinery for finishing paper or paperboard,"- ",84,39,30,00,00,80
8439910000 10,Parts,"- ",84,39,91,00,00,10
8439910000 80,Of machinery for making pulp of fibrous cellulosic material,"- - ",84,39,91,00,00,80
8439990000 80,Other,"- - ",84,39,99,00,00,80
6201130000 80,Of man-made fibres,"- - ",62,01,13,00,00,80
6201190000 80,Of other textile materials,"- - ",62,01,19,00,00,80
6201910000 10,Other,"- ",62,01,91,00,00,10
6201910000 80,Of wool or fine animal hair,"- - ",62,01,91,00,00,80
6201920000 80,Of cotton,"- - ",62,01,92,00,00,80
6201930000 80,Of man-made fibres,"- - ",62,01,93,00,00,80
6201990000 80,Of other textile materials,"- - ",62,01,99,00,00,80
6202110000 10,"Overcoats, raincoats, car coats, capes, cloaks and similar articles","- ",62,02,11,00,00,10
6202110000 80,Of wool or fine animal hair,"- - ",62,02,11,00,00,80
6202120000 80,Of cotton,"- - ",62,02,12,00,00,80
6202130000 80,Of man-made fibres,"- - ",62,02,13,00,00,80
6202190000 80,Of other textile materials,"- - ",62,02,19,00,00,80
6202910000 10,Other,"- ",62,02,91,00,00,10
6202910000 80,Of wool or fine animal hair,"- - ",62,02,91,00,00,80
6202920000 80,Of cotton,"- - ",62,02,92,00,00,80
6202930000 80,Of man-made fibres,"- - ",62,02,93,00,00,80
6202990000 80,Of other textile materials,"- - ",62,02,99,00,00,80
6203110000 10,Suits,"- ",62,03,11,00,00,10
6203110000 80,Of wool or fine animal hair,"- - ",62,03,11,00,00,80
6203120000 80,Of synthetic fibres,"- - ",62,03,12,00,00,80
6203190000 80,Of other textile materials,"- - ",62,03,19,00,00,80
6203220000 10,Ensembles,"- ",62,03,22,00,00,10
6203220000 80,Of cotton,"- - ",62,03,22,00,00,80
6203230000 80,Of synthetic fibres,"- - ",62,03,23,00,00,80
6203290000 80,Of other textile materials,"- - ",62,03,29,00,00,80
6203310000 10,Jackets and blazers,"- ",62,03,31,00,00,10
6203310000 80,Of wool or fine animal hair,"- - ",62,03,31,00,00,80
6203320000 80,Of cotton,"- - ",62,03,32,00,00,80
6203330000 80,Of synthetic fibres,"- - ",62,03,33,00,00,80
6203390000 80,Of other textile materials,"- - ",62,03,39,00,00,80
6203410000 10,"Trousers, bib and brace overalls, breeches and shorts","- ",62,03,41,00,00,10
6203410000 80,Of wool or fine animal hair,"- - ",62,03,41,00,00,80
6203420000 80,Of cotton,"- - ",62,03,42,00,00,80
6203430000 80,Of synthetic fibres,"- - ",62,03,43,00,00,80
6203490000 80,Of other textile materials,"- - ",62,03,49,00,00,80
6204110000 10,Suits,"- ",62,04,11,00,00,10
6204110000 80,Of wool or fine animal hair,"- - ",62,04,11,00,00,80
6204120000 80,Of cotton,"- - ",62,04,12,00,00,80
6204130000 80,Of synthetic fibres,"- - ",62,04,13,00,00,80
6204190000 80,Of other textile materials,"- - ",62,04,19,00,00,80
6204210000 10,Ensembles,"- ",62,04,21,00,00,10
6204210000 80,Of wool or fine animal hair,"- - ",62,04,21,00,00,80
6204220000 80,Of cotton,"- - ",62,04,22,00,00,80
6204230000 80,Of synthetic fibres,"- - ",62,04,23,00,00,80
6204290000 80,Of other textile materials,"- - ",62,04,29,00,00,80
6204310000 10,Jackets and blazers,"- ",62,04,31,00,00,10
6204310000 80,Of wool or fine animal hair,"- - ",62,04,31,00,00,80
6204320000 80,Of cotton,"- - ",62,04,32,00,00,80
6204330000 80,Of synthetic fibres,"- - ",62,04,33,00,00,80
6204390000 80,Of other textile materials,"- - ",62,04,39,00,00,80
6204410000 10,Dresses,"- ",62,04,41,00,00,10
6204410000 80,Of wool or fine animal hair,"- - ",62,04,41,00,00,80
6204420000 80,Of cotton,"- - ",62,04,42,00,00,80
6204430000 80,Of synthetic fibres,"- - ",62,04,43,00,00,80
6204440000 80,Of artificial fibres,"- - ",62,04,44,00,00,80
6204490000 80,Of other textile materials,"- - ",62,04,49,00,00,80
6204510000 10,Skirts and divided skirts,"- ",62,04,51,00,00,10
6204510000 80,Of wool or fine animal hair,"- - ",62,04,51,00,00,80
6204520000 80,Of cotton,"- - ",62,04,52,00,00,80
6204530000 80,Of synthetic fibres,"- - ",62,04,53,00,00,80
6204590000 80,Of other textile materials,"- - ",62,04,59,00,00,80
6204610000 10,"Trousers, bib and brace overalls, breeches and shorts","- ",62,04,61,00,00,10
6204610000 80,Of wool or fine animal hair,"- - ",62,04,61,00,00,80
